#         t          x          y          z         vx         vy         vz
      0.426   -102.245    -37.879    -78.802     21.420    210.578    142.490
      0.427   -102.224    -37.669    -78.660     21.619    210.652    142.643
      0.428   -102.202    -37.458    -78.517     21.818    210.725    142.797
      0.429   -102.180    -37.247    -78.374     22.017    210.798    142.952
      0.430   -102.158    -37.036    -78.231     22.217    210.870    143.106
      0.431   -102.136    -36.825    -78.088     22.418    210.943    143.261
      0.432   -102.113    -36.614    -77.945     22.619    211.015    143.415
      0.433   -102.091    -36.403    -77.801     22.821    211.087    143.570
      0.434   -102.068    -36.192    -77.657     23.023    211.159    143.725
      0.435   -102.045    -35.981    -77.514     23.226    211.231    143.880
      0.436   -102.021    -35.770    -77.370     23.429    211.302    144.036
      0.437   -101.998    -35.558    -77.226     23.633    211.374    144.191
      0.438   -101.974    -35.347    -77.081     23.837    211.445    144.347
      0.439   -101.950    -35.136    -76.937     24.042    211.516    144.503
      0.440   -101.926    -34.924    -76.792     24.248    211.586    144.659
      0.441   -101.902    -34.712    -76.648     24.454    211.657    144.815
      0.442   -101.877    -34.501    -76.503     24.661    211.727    144.972
      0.443   -101.852    -34.289    -76.358     24.868    211.797    145.128
      0.444   -101.827    -34.077    -76.212     25.076    211.867    145.285
      0.445   -101.802    -33.865    -76.067     25.284    211.936    145.442
      0.446   -101.777    -33.653    -75.922     25.493    212.005    145.599
      0.447   -101.751    -33.441    -75.776     25.702    212.074    145.756
      0.448   -101.725    -33.229    -75.630     25.912    212.143    145.914
      0.449   -101.699    -33.017    -75.484     26.123    212.212    146.071
      0.450   -101.673    -32.805    -75.338     26.334    212.280    146.229
      0.451   -101.647    -32.592    -75.192     26.546    212.348    146.387
      0.452   -101.620    -32.380    -75.045     26.758    212.416    146.545
      0.453   -101.593    -32.167    -74.898     26.971    212.484    146.703
      0.454   -101.566    -31.955    -74.752     27.184    212.551    146.861
      0.455   -101.539    -31.742    -74.605     27.398    212.618    147.020
      0.456   -101.511    -31.530    -74.458     27.613    212.685    147.178
      0.457   -101.483    -31.317    -74.310     27.828    212.752    147.337
      0.458   -101.456    -31.104    -74.163     28.044    212.818    147.496
      0.459   -101.427    -30.891    -74.015     28.260    212.884    147.656
      0.460   -101.399    -30.678    -73.868     28.477    212.950    147.815
      0.461   -101.370    -30.465    -73.720     28.694    213.016    147.974
      0.462   -101.342    -30.252    -73.572     28.913    213.081    148.134
      0.463   -101.313    -30.039    -73.424     29.131    213.146    148.294
      0.464   -101.283    -29.826    -73.275     29.351    213.211    148.454
      0.465   -101.254    -29.613    -73.127     29.570    213.275    148.614
      0.466   -101.224    -29.400    -72.978     29.791    213.340    148.774
      0.467   -101.194    -29.186    -72.829     30.012    213.403    148.935
      0.468   -101.164    -28.973    -72.680     30.234    213.467    149.095
      0.469   -101.134    -28.759    -72.531     30.456    213.531    149.256
      0.470   -101.103    -28.546    -72.382     30.679    213.594    149.417
      0.471   -101.072    -28.332    -72.232     30.902    213.657    149.578
      0.472   -101.041    -28.118    -72.082     31.126    213.719    149.739
      0.473   -101.010    -27.905    -71.933     31.351    213.782    149.900
      0.474   -100.979    -27.691    -71.783     31.576    213.844    150.062
      0.475   -100.947    -27.477    -71.632     31.802    213.905    150.224
      0.476   -100.915    -27.263    -71.482     32.028    213.967    150.385
      0.477   -100.883    -27.049    -71.332     32.256    214.028    150.547
      0.478   -100.851    -26.835    -71.181     32.483    214.089    150.709
      0.479   -100.818    -26.621    -71.030     32.712    214.149    150.872
      0.480   -100.785    -26.407    -70.879     32.940    214.209    151.034
      0.481   -100.752    -26.192    -70.728     33.170    214.269    151.197
      0.482   -100.719    -25.978    -70.577     33.400    214.329    151.359
      0.483   -100.685    -25.764    -70.425     33.631    214.388    151.522
      0.484   -100.652    -25.549    -70.274     33.862    214.447    151.685
      0.485   -100.618    -25.335    -70.122     34.094    214.506    151.848
      0.486   -100.583    -25.120    -69.970     34.327    214.564    152.012
      0.487   -100.549    -24.906    -69.818     34.560    214.622    152.175
      0.488   -100.514    -24.691    -69.666     34.794    214.680    152.339
      0.489   -100.479    -24.476    -69.513     35.029    214.737    152.502
      0.490   -100.444    -24.262    -69.361     35.264    214.794    152.666
      0.491   -100.409    -24.047    -69.208     35.500    214.851    152.830
      0.492   -100.373    -23.832    -69.055     35.736    214.907    152.994
      0.493   -100.337    -23.617    -68.902     35.973    214.963    153.159
      0.494   -100.301    -23.402    -68.749     36.211    215.019    153.323
      0.495   -100.265    -23.187    -68.595     36.449    215.074    153.488
      0.496   -100.228    -22.972    -68.442     36.688    215.129    153.652
      0.497   -100.192    -22.757    -68.288     36.928    215.184    153.817
      0.498   -100.155    -22.542    -68.134     37.168    215.238    153.982
      0.499   -100.117    -22.326    -67.980     37.409    215.292    154.147
      0.500   -100.080    -22.111    -67.826     37.651    215.346    154.312
      0.501   -100.042    -21.896    -67.672     37.893    215.399    154.478
      0.502   -100.004    -21.680    -67.517     38.136    215.452    154.643
      0.503    -99.966    -21.465    -67.362     38.379    215.505    154.809
      0.504    -99.927    -21.249    -67.207     38.623    215.557    154.975
      0.505    -99.888    -21.034    -67.052     38.868    215.609    155.140
      0.506    -99.849    -20.818    -66.897     39.114    215.660    155.306
      0.507    -99.810    -20.602    -66.742     39.360    215.711    155.473
      0.508    -99.771    -20.386    -66.586     39.607    215.762    155.639
      0.509    -99.731    -20.171    -66.430     39.854    215.812    155.805
      0.510    -99.691    -19.955    -66.275     40.102    215.862    155.972
      0.511    -99.651    -19.739    -66.118     40.351    215.912    156.138
      0.512    -99.610    -19.523    -65.962     40.600    215.961    156.305
      0.513    -99.570    -19.307    -65.806     40.851    216.010    156.472
      0.514    -99.529    -19.091    -65.649     41.101    216.058    156.639
      0.515    -99.487    -18.875    -65.493     41.353    216.106    156.806
      0.516    -99.446    -18.659    -65.336     41.605    216.153    156.973
      0.517    -99.404    -18.443    -65.179     41.858    216.201    157.141
      0.518    -99.362    -18.226    -65.021     42.111    216.247    157.308
      0.519    -99.320    -18.010    -64.864     42.365    216.294    157.476
      0.520    -99.277    -17.794    -64.706     42.620    216.340    157.643
      0.521    -99.235    -17.577    -64.549     42.875    216.385    157.811
      0.522    -99.192    -17.361    -64.391     43.131    216.430    157.979
      0.523    -99.148    -17.145    -64.233     43.388    216.475    158.147
      0.524    -99.105    -16.928    -64.075     43.646    216.519    158.315
      0.525    -99.061    -16.712    -63.916     43.904    216.563    158.484
      0.526    -99.017    -16.495    -63.758     44.163    216.606    158.652
      0.527    -98.973    -16.278    -63.599     44.422    216.649    158.820
      0.528    -98.928    -16.062    -63.440     44.683    216.692    158.989
      0.529    -98.883    -15.845    -63.281     44.944    216.734    159.158
      0.530    -98.838    -15.628    -63.122     45.205    216.776    159.326
      0.531    -98.793    -15.411    -62.962     45.467    216.817    159.495
      0.532    -98.747    -15.195    -62.803     45.730    216.858    159.664
      0.533    -98.702    -14.978    -62.643     45.994    216.898    159.833
      0.534    -98.655    -14.761    -62.483     46.259    216.938    160.002
      0.535    -98.609    -14.544    -62.323     46.524    216.977    160.172
      0.536    -98.562    -14.327    -62.163     46.789    217.016    160.341
      0.537    -98.516    -14.110    -62.002     47.056    217.054    160.510
      0.538    -98.468    -13.893    -61.842     47.323    217.092    160.680
      0.539    -98.421    -13.676    -61.681     47.591    217.130    160.850
      0.540    -98.373    -13.458    -61.520     47.859    217.167    161.019
      0.541    -98.325    -13.241    -61.359     48.129    217.204    161.189
      0.542    -98.277    -13.024    -61.198     48.399    217.240    161.359
      0.543    -98.228    -12.807    -61.036     48.669    217.275    161.529
      0.544    -98.180    -12.589    -60.874     48.941    217.310    161.699
      0.545    -98.130    -12.372    -60.713     49.213    217.345    161.869
      0.546    -98.081    -12.155    -60.551     49.486    217.379    162.039
      0.547    -98.031    -11.937    -60.389     49.759    217.413    162.210
      0.548    -97.982    -11.720    -60.226     50.033    217.446    162.380
      0.549    -97.931    -11.503    -60.064     50.308    217.478    162.551
      0.550    -97.881    -11.285    -59.901     50.584    217.510    162.721
      0.551    -97.830    -11.067    -59.738     50.860    217.542    162.892
      0.552    -97.779    -10.850    -59.575     51.137    217.573    163.062
      0.553    -97.728    -10.632    -59.412     51.415    217.603    163.233
      0.554    -97.676    -10.415    -59.249     51.694    217.633    163.404
      0.555    -97.625    -10.197    -59.085     51.973    217.663    163.575
      0.556    -97.572     -9.979    -58.922     52.253    217.692    163.746
      0.557    -97.520     -9.762    -58.758     52.534    217.720    163.917
      0.558    -97.467     -9.544    -58.594     52.815    217.748    164.088
      0.559    -97.414     -9.326    -58.430     53.097    217.775    164.259
      0.560    -97.361     -9.108    -58.265     53.380    217.802    164.430
      0.561    -97.308     -8.891    -58.101     53.664    217.828    164.601
      0.562    -97.254     -8.673    -57.936     53.948    217.854    164.772
      0.563    -97.200     -8.455    -57.771     54.233    217.879    164.944
      0.564    -97.145     -8.237    -57.606     54.519    217.904    165.115
      0.565    -97.091     -8.019    -57.441     54.805    217.928    165.287
      0.566    -97.036     -7.801    -57.276     55.092    217.951    165.458
      0.567    -96.981     -7.583    -57.110     55.380    217.974    165.630
      0.568    -96.925     -7.365    -56.945     55.669    217.996    165.801
      0.569    -96.869     -7.147    -56.779     55.958    218.018    165.973
      0.570    -96.813     -6.929    -56.613     56.249    218.039    166.144
      0.571    -96.757     -6.711    -56.446     56.539    218.060    166.316
      0.572    -96.700     -6.493    -56.280     56.831    218.079    166.488
      0.573    -96.643     -6.275    -56.113     57.123    218.099    166.660
      0.574    -96.586     -6.057    -55.947     57.417    218.117    166.831
      0.575    -96.528     -5.839    -55.780     57.710    218.136    167.003
